AgeGroup,Differentiation,Stemness
"Age[20,60)",0.138548566,0.084804206
"Age[20,60)",0.100351556,0.037640298
"Age[20,60)",0.14864687,0.085616115
"Age[20,60)",0.146494138,0.082648781
"Age[20,60)",0.1462763,0.091841885
"Age[20,60)",0.132759122,0.075399449
"Age[20,60)",0.132550082,0.064794002
"Age[20,60)",0.138891641,0.094237226
"Age[20,60)",0.142655598,0.069340076
"Age[20,60)",0.147462413,0.103757557
"Age[20,60)",0.12965891,0.079385889
"Age[20,60)",0.128364023,0.069036961
"Age[20,60)",0.11233194,0.062862223
"Age[20,60)",0.147291884,0.080259511
"Age[20,60)",0.139372367,0.077551615
"Age[20,60)",0.160384419,0.092624451
"Age[20,60)",0.152356018,0.078193971
"Age[20,60)",0.131019746,0.089902715
"Age[20,60)",0.14863487,0.090588726
"Age[20,60)",0.17654191,0.107265724
"Age[20,60)",0.138660155,0.084803419
"Age[20,60)",0.146863984,0.085309116
"Age[20,60)",0.12649096,0.095534721
"Age[20,60)",0.144602383,0.089494883
"Age[20,60)",0.167070947,0.10071976
"Age[20,60)",0.142395353,0.078939778
"Age[20,60)",0.129012583,0.086875772
"Age[20,60)",0.133436994,0.095313613
"Age[20,60)",0.146742898,0.120875373
"Age[20,60)",0.14230353,0.081835063
"Age[20,60)",0.156416059,0.099245068
"Age[20,60)",0.152569208,0.107269744
"Age[20,60)",0.134878192,0.067416775
"Age[20,60)",0.136669502,0.090630922
"Age[20,60)",0.1474358,0.107310504
"Age[20,60)",0.180029555,0.120571871
"Age[20,60)",0.12535762,0.078340674
"Age[20,60)",0.103833687,0.046578396
"Age[20,60)",0.16233844,0.09495821
"Age[20,60)",0.164208583,0.089256709
"Age[20,60)",0.156631775,0.100005259
"Age[20,60)",0.13508378,0.057686788
"Age[20,60)",0.124876085,0.08881702
"Age[20,60)",0.148877926,0.080540109
"Age[20,60)",0.168890271,0.102515383
"Age[20,60)",0.153543211,0.128077358
"Age[20,60)",0.171168976,0.08152314
"Age[20,60)",0.139989417,0.088881677
"Age[20,60)",0.120034672,0.063695393
"Age[20,60)",0.110287912,0.071116997
"Age[20,60)",0.142935434,0.071785923
"Age[20,60)",0.15297984,0.108967928
"Age[20,60)",0.177023095,0.120260997
"Age[20,60)",0.159159809,0.101612839
"Age[20,60)",0.140487141,0.054897497
"Age[20,60)",0.12776622,0.108559229
"Age[20,60)",0.13663686,0.078321696
"Age[20,60)",0.129719763,0.068555093
"Age[20,60)",0.135080588,0.070995916
"Age[20,60)",0.13404544,0.090753512
"Age[20,60)",0.163115571,0.09313954
"Age[20,60)",0.153706746,0.10542467
"Age[20,60)",0.164758634,0.08354618
"Age[20,60)",0.147800755,0.08439708
"Age[20,60)",0.134969918,0.08759836
"Age[20,60)",0.143688226,0.079174527
"Age[20,60)",0.134136574,0.093971585
"Age[20,60)",0.165181473,0.104173025
"Age[20,60)",0.137303411,0.106358169
"Age[20,60)",0.135496451,0.077703424
"Age[20,60)",0.156190039,0.092603539
"Age[20,60)",0.154963138,0.091224571
"Age[20,60)",0.139843456,0.099327823
"Age[20,60)",0.144441988,0.086492598
"Age[20,60)",0.125941059,0.077837569
"Age[20,60)",0.145447609,0.079810314
"Age[20,60)",0.129548025,0.094462361
"Age[20,60)",0.150718346,0.087178538
"Age[20,60)",0.132292518,0.070854811
"Age[20,60)",0.159279671,0.084091679
"Age[20,60)",0.170253833,0.119863782
"Age[20,60)",0.145904356,0.088138976
"Age[20,60)",0.146351311,0.098592722
"Age[20,60)",0.164491384,0.108888013
"Age[20,60)",0.137983857,0.095490695
"Age[20,60)",0.146768959,0.106429646
"Age[20,60)",0.136500144,0.084628721
"Age[20,60)",0.151566455,0.09394152
"Age[20,60)",0.131997992,0.083861307
"Age[20,60)",0.173644166,0.101567551
"Age[20,60)",0.159532857,0.085035135
"Age[20,60)",0.153646699,0.109626046
"Age[20,60)",0.125593317,0.134737079
"Age[20,60)",0.147293841,0.08687577
"Age[20,60)",0.180608226,0.085344071
"Age[20,60)",0.149200659,0.086736137
"Age[20,60)",0.123934501,0.058931915
"Age[20,60)",0.142640135,0.086948049
"Age[20,60)",0.161464817,0.113206733
"Age[20,60)",0.120284999,0.062184343
"Age[20,60)",0.125119679,0.093506743
"Age[20,60)",0.133461356,0.07310681
"Age[20,60)",0.155636083,0.103222634
"Age[20,60)",0.129842396,0.091851051
"Age[20,60)",0.150016834,0.084978165
"Age[20,60)",0.106101342,0.082892413
"Age[20,60)",0.129357423,0.109416912
"Age[20,60)",0.151766056,0.100637827
"Age[20,60)",0.153040658,0.093647767
"Age[20,60)",0.138538291,0.061043673
"Age[20,60)",0.160069586,0.08269754
"Age[20,60)",0.144709873,0.100566135
"Age[20,60)",0.104517174,0.042512506
"Age[20,60)",0.118466929,0.087970617
"Age[20,60)",0.137111995,0.090662931
"Age[20,60)",0.118069239,0.092284536
"Age[20,60)",0.14589189,0.08120482
"Age[20,60)",0.168356767,0.117734049
"Age[20,60)",0.133834283,0.091670284
"Age[20,60)",0.12305786,0.062111541
"Age[20,60)",0.127928457,0.061125438
"Age[20,60)",0.154297278,0.070658613
"Age[20,60)",0.118269172,0.070422027
"Age[20,60)",0.128931097,0.099809419
"Age[20,60)",0.12169949,0.082368612
"Age[20,60)",0.144093623,0.059159806
"Age[20,60)",0.170910884,0.121353257
"Age[20,60)",0.147869947,0.116122515
"Age[20,60)",0.156040951,0.136064185
"Age[20,60)",0.139600169,0.072087265
"Age[20,60)",0.134038987,0.091242864
"Age[20,60)",0.147675907,0.123884844
"Age[20,60)",0.129714698,0.101200753
"Age[20,60)",0.164188887,0.106339205
"Age[20,60)",0.148034844,0.097191845
"Age[20,60)",0.161510313,0.085304845
"Age[20,60)",0.120168477,0.061385597
"Age[20,60)",0.164730866,0.115405526
"Age[20,60)",0.161788003,0.089213095
"Age[20,60)",0.133777763,0.095086231
"Age[20,60)",0.111737083,0.06546347
"Age[20,60)",0.162353821,0.105453996
"Age[20,60)",0.143184726,0.081507895
"Age[20,60)",0.150296898,0.085707495
"Age[20,60)",0.123223494,0.093141625
"Age[20,60)",0.16258362,0.098087816
"Age[20,60)",0.139151783,0.083342091
"Age[20,60)",0.146160561,0.061053659
"Age[20,60)",0.109343739,0.073155136
"Age[20,60)",0.130886833,0.082034488
"Age[20,60)",0.114532665,0.083328074
"Age[20,60)",0.144607711,0.075504788
"Age[20,60)",0.128507756,0.098528751
"Age[20,60)",0.1452239,0.070392995
"Age[20,60)",0.115255512,0.082075005
"Age[20,60)",0.149915183,0.11462272
"Age[20,60)",0.154576518,0.114955245
"Age[20,60)",0.1511222,0.085937564
"Age[20,60)",0.139241508,0.108015764
"Age[20,60)",0.155388729,0.100526879
"Age[20,60)",0.129055057,0.104238364
"Age[20,60)",0.161079802,0.082447321
"Age[20,60)",0.098772755,0.02802761
"Age[20,60)",0.145739665,0.087973104
"Age[20,60)",0.126875075,0.098245177
"Age[20,60)",0.146928487,0.079541256
"Age[20,60)",0.129589654,0.09470283
"Age[20,60)",0.133497051,0.086199495
"Age[20,60)",0.139226095,0.06035527
"Age[20,60)",0.13701578,0.099441825
"Age[20,60)",0.148733199,0.081138455
"Age[20,60)",0.141066381,0.108547402
"Age[20,60)",0.171460864,0.142415633
"Age[20,60)",0.124914539,0.095106948
"Age[20,60)",0.16136614,0.096981527
"Age[20,60)",0.148676583,0.091379506
"Age[20,60)",0.128107603,0.068963383
"Age[20,60)",0.152010418,0.116170722
"Age[20,60)",0.16280418,0.110651979
"Age[20,60)",0.13133696,0.069477295
"Age[20,60)",0.165758536,0.081183638
"Age[20,60)",0.139437014,0.127564432
"Age[20,60)",0.137157162,0.097166424
"Age[20,60)",0.145495409,0.114020645
"Age[20,60)",0.16294528,0.112965393
"Age[20,60)",0.126690492,0.077376528
"Age[20,60)",0.147761564,0.072749042
"Age[20,60)",0.163678072,0.146474801
"Age[20,60)",0.116978392,0.055528937
"Age[20,60)",0.164576438,0.116611993
"Age[20,60)",0.148332786,0.093359098
"Age[20,60)",0.139143773,0.073566101
"Age[20,60)",0.145067666,0.123696067
"Age[20,60)",0.135236135,0.096360428
"Age[20,60)",0.138917667,0.082087647
"Age[20,60)",0.154041994,0.101628141
"Age[20,60)",0.157098492,0.09228488
"Age[20,60)",0.145028024,0.091681778
"Age[20,60)",0.149977765,0.144685096
"Age[20,60)",0.171775004,0.111731332
"Age[20,60)",0.127681618,0.118008936
"Age[20,60)",0.154099727,0.088395844
"Age[20,60)",0.122551079,0.075399233
"Age[20,60)",0.15282777,0.095769777
"Age[20,60)",0.127968156,0.081566025
"Age[20,60)",0.134360456,0.126876542
"Age[20,60)",0.139718438,0.068915804
"Age[20,60)",0.14614673,0.102376904
"Age[20,60)",0.143286017,0.095201099
"Age[20,60)",0.137830873,0.083362313
"Age[20,60)",0.144034801,0.091393086
"Age[20,60)",0.136090913,0.098036515
"Age[20,60)",0.154988445,0.11497574
"Age[20,60)",0.152322402,0.081906907
"Age[20,60)",0.141560456,0.089425652
"Age[20,60)",0.127848934,0.088911435
"Age[20,60)",0.148509671,0.10201178
"Age[20,60)",0.131595975,0.10104137
"Age[20,60)",0.132576988,0.045312097
"Age[20,60)",0.146759366,0.083946367
"Age[20,60)",0.135499653,0.099940758
"Age[20,60)",0.170875418,0.114975453
"Age[20,60)",0.141454719,0.111745322
"Age[20,60)",0.131431324,0.100150689
"Age[20,60)",0.130207779,0.076204168
"Age[20,60)",0.150575262,0.098535181
"Age[20,60)",0.142915982,0.0926031
"Age[20,60)",0.138212718,0.11580561
"Age[20,60)",0.132392114,0.075929421
"Age[20,60)",0.142121613,0.08086097
"Age[20,60)",0.138059635,0.06175133
"Age[20,60)",0.126428242,0.07532641
"Age[20,60)",0.131339985,0.107093566
"Age[20,60)",0.150265025,0.08953919
"Age[20,60)",0.148962155,0.096121299
"Age[20,60)",0.153183808,0.10164818
"Age[20,60)",0.164863919,0.105405237
"Age[20,60)",0.142516527,0.091456649
"Age[20,60)",0.143634561,0.071627926
"Age[20,60)",0.144368481,0.101698224
"Age[20,60)",0.14466343,0.114748002
"Age[20,60)",0.160155633,0.092831966
"Age[20,60)",0.113501033,0.044986072
"Age[20,60)",0.131538836,0.078974917
"Age[20,60)",0.136748915,0.075096008
"Age[20,60)",0.128542647,0.064311706
"Age[20,60)",0.137872199,0.084167787
"Age[20,60)",0.11810609,0.060771023
"Age[20,60)",0.152120995,0.097696587
"Age[20,60)",0.147529712,0.085371009
"Age[20,60)",0.151240321,0.092395355
"Age[20,60)",0.136951949,0.100569322
"Age[20,60)",0.122283115,0.074791489
"Age[20,60)",0.145539102,0.093295937
"Age[20,60)",0.13082183,0.079898486
"Age[20,60)",0.146057369,0.070668146
"Age[20,60)",0.144448875,0.080900525
"Age[20,60)",0.140028218,0.107628575
"Age[20,60)",0.140352369,0.08944124
"Age[20,60)",0.13983403,0.081006648
"Age[20,60)",0.153507691,0.11159438
"Age[20,60)",0.147363949,0.098216649
"Age[20,60)",0.13887427,0.095545252
"Age[20,60)",0.104785284,0.076533059
"Age[20,60)",0.120794766,0.067531268
"Age[20,60)",0.144518684,0.099621147
"Age[20,60)",0.154137971,0.11273563
"Age[20,60)",0.132314616,0.069823646
"Age[20,60)",0.142713401,0.078267712
"Age[20,60)",0.135716848,0.102604799
"Age[20,60)",0.179928647,0.14492851
"Age[20,60)",0.150834076,0.084011599
"Age[20,60)",0.146245771,0.109685734
"Age[20,60)",0.153535582,0.119188845
"Age[20,60)",0.126213537,0.076032548
"Age[20,60)",0.133952461,0.10392841
"Age[20,60)",0.144597912,0.087060412
"Age[20,60)",0.137932162,0.07598919
"Age[20,60)",0.149467048,0.094991414
"Age[20,60)",0.136217844,0.102183694
"Age[20,60)",0.142354766,0.075444039
"Age[20,60)",0.140230762,0.103197592
"Age[20,60)",0.152722982,0.076691656
"Age[20,60)",0.132016347,0.116992738
"Age[20,60)",0.16419557,0.083958572
"Age[20,60)",0.128225725,0.101513194
"Age[20,60)",0.123683462,0.076624209
"Age[20,60)",0.122154401,0.067087603
"Age[20,60)",0.126115507,0.096110991
"Age[20,60)",0.097589599,0.054406994
"Age[20,60)",0.139553591,0.108160172
"Age[20,60)",0.131607674,0.084074419
"Age[20,60)",0.13991054,0.104619589
"Age[20,60)",0.119724908,0.085633068
"Age[20,60)",0.159725745,0.121188141
"Age[20,60)",0.152120217,0.095641364
"Age[20,60)",0.148153264,0.097154301
"Age[20,60)",0.119607344,0.062066966
"Age[20,60)",0.154861415,0.096163909
"Age[20,60)",0.146266298,0.090466701
"Age[20,60)",0.131443566,0.104305509
"Age[20,60)",0.167376053,0.098108701
"Age[20,60)",0.15854777,0.107362243
"Age[20,60)",0.161656265,0.103132524
"Age[20,60)",0.153890794,0.081233235
"Age[20,60)",0.116003387,0.050881886
"Age[20,60)",0.126529761,0.092286213
"Age[20,60)",0.145306341,0.111322839
"Age[20,60)",0.148782705,0.104257074
"Age[20,60)",0.158838421,0.095457144
"Age[20,60)",0.134580996,0.074774321
"Age[20,60)",0.132576399,0.106742954
"Age[20,60)",0.147625105,0.111322605
"Age[20,60)",0.142716877,0.1119615
"Age[20,60)",0.14574122,0.09672587
"Age[20,60)",0.153887959,0.10030751
"Age[20,60)",0.126104265,0.099862685
"Age[20,60)",0.133316578,0.075411685
"Age[20,60)",0.141981701,0.090929515
"Age[20,60)",0.139871576,0.102315604
"Age[20,60)",0.130004888,0.084793045
"Age[20,60)",0.153875765,0.098059718
"Age[20,60)",0.149514624,0.107461549
"Age[20,60)",0.153471339,0.073066386
"Age[20,60)",0.149209992,0.083799164
"Age[20,60)",0.143756124,0.097046364
"Age[20,60)",0.139632475,0.096689486
"Age[20,60)",0.127154531,0.063578893
"Age[20,60)",0.139813315,0.09055078
"Age[20,60)",0.122487237,0.097453576
"Age[20,60)",0.151718778,0.098777231
"Age[20,60)",0.137646224,0.083320936
"Age[20,60)",0.15542677,0.119931968
"Age[20,60)",0.178319321,0.143372986
"Age[20,60)",0.139933496,0.095435938
"Age[20,60)",0.160769779,0.104571201
"Age[20,60)",0.159589378,0.124001154
"Age[20,60)",0.156100693,0.086014488
"Age[20,60)",0.151332663,0.067285942
"Age[20,60)",0.13004609,0.078969564
"Age[20,60)",0.139244364,0.071257568
"Age[20,60)",0.135514204,0.077311652
"Age[20,60)",0.114700527,0.077527947
"Age[20,60)",0.154858225,0.085261
"Age[20,60)",0.15295468,0.08831467
"Age[20,60)",0.139147768,0.078282712
"Age[20,60)",0.159057053,0.103341822
"Age[20,60)",0.157382203,0.131796551
"Age[20,60)",0.123676138,0.051311504
"Age[20,60)",0.163367772,0.091220224
"Age[20,60)",0.165182513,0.111354375
"Age[20,60)",0.140380596,0.099343631
"Age[20,60)",0.145711085,0.0871185
"Age[20,60)",0.148370579,0.110297534
"Age[20,60)",0.147373795,0.098822506
"Age[20,60)",0.154214554,0.109014701
"Age[20,60)",0.145659756,0.10670891
"Age[20,60)",0.156808894,0.089084329
"Age[20,60)",0.118095352,0.089897375
"Age[20,60)",0.147864433,0.09205257
"Age[20,60)",0.141040343,0.088328326
"Age[20,60)",0.107567867,0.071399352
"Age[20,60)",0.160348251,0.101325276
"Age[20,60)",0.135294777,0.073648114
"Age[20,60)",0.133364922,0.086300126
"Age[20,60)",0.140403911,0.088119948
"Age[20,60)",0.165215976,0.123341383
"Age[20,60)",0.168637146,0.122652315
"Age[20,60)",0.152856305,0.087351656
"Age[20,60)",0.160220546,0.134070177
"Age[20,60)",0.149551021,0.08483541
"Age[20,60)",0.145780537,0.106929549
"Age[20,60)",0.155351755,0.090034778
"Age[20,60)",0.143890698,0.089294214
"Age[20,60)",0.135366971,0.117549612
"Age[20,60)",0.121697116,0.065825244
"Age[20,60)",0.124419468,0.063589532
"Age[20,60)",0.174558088,0.120824989
"Age[20,60)",0.137050517,0.088090827
"Age[20,60)",0.152584725,0.100347984
"Age[20,60)",0.131517495,0.101868683
"Age[20,60)",0.146999877,0.078496209
"Age[20,60)",0.148594208,0.075594028
"Age[20,60)",0.160082695,0.087595193
"Age[20,60)",0.138461286,0.12181523
"Age[20,60)",0.11775088,0.052580567
"Age[20,60)",0.146529865,0.087726496
"Age[20,60)",0.144822676,0.088408735
"Age[20,60)",0.138594439,0.084632488
"Age[20,60)",0.132486711,0.090424071
"Age[20,60)",0.14814734,0.078330858
"Age[20,60)",0.152073191,0.097386696
"Age[20,60)",0.165248998,0.100482314
"Age[20,60)",0.127480167,0.083375663
"Age[20,60)",0.146077479,0.099406496
"Age[20,60)",0.157899262,0.113401688
"Age[20,60)",0.11213162,0.074997444
"Age[20,60)",0.154188992,0.083597696
"Age[20,60)",0.153098798,0.082908354
"Age[20,60)",0.132171007,0.087298896
"Age[20,60)",0.135942386,0.090403544
"Age[20,60)",0.139411915,0.078843511
"Age[20,60)",0.147490052,0.088199355
"Age[20,60)",0.14655036,0.065213321
"Age[20,60)",0.136574874,0.095443356
"Age[20,60)",0.122907041,0.069929366
"Age[20,60)",0.140747757,0.085769419
"Age[20,60)",0.154157429,0.078507178
"Age[20,60)",0.141920853,0.10450505
"Age[20,60)",0.160798809,0.102571911
"Age[20,60)",0.151153421,0.116813614
"Age[20,60)",0.159402429,0.112583595
"Age[20,60)",0.15553627,0.085538176
"Age[20,60)",0.137030488,0.099146374
"Age[20,60)",0.142171977,0.108285068
"Age[20,60)",0.13982793,0.077570258
"Age[20,60)",0.164451884,0.118057248
"Age[20,60)",0.140752371,0.081463942
"Age[20,60)",0.140069351,0.087942848
"Age[20,60)",0.141269444,0.082272199
"Age[20,60)",0.127296746,0.089280498
"Age[20,60)",0.132535911,0.106400478
"Age[20,60)",0.135574619,0.068847527
"Age[20,60)",0.142381729,0.088593521
"Age[20,60)",0.126442123,0.076799655
"Age[20,60)",0.165047612,0.101444613
"Age[20,60)",0.122758519,0.083114244
"Age[20,60)",0.155694228,0.107284188
"Age[20,60)",0.167559633,0.108662738
"Age[20,60)",0.143528721,0.092534031
"Age[20,60)",0.140741076,0.088227651
"Age[20,60)",0.142333999,0.107863409
"Age[20,60)",0.139270987,0.090209402
"Age[20,60)",0.134297782,0.090609246
"Age[20,60)",0.14099697,0.100564588
"Age[20,60)",0.159731593,0.121056064
"Age[20,60)",0.15150724,0.104968482
"Age[20,60)",0.169350689,0.119252891
"Age[20,60)",0.122824176,0.090665678
"Age[20,60)",0.116124996,0.093954975
"Age[20,60)",0.138647885,0.106164837
"Age[20,60)",0.165646967,0.086696545
"Age[20,60)",0.148782529,0.09094487
"Age[20,60)",0.159599623,0.108339696
"Age[20,60)",0.136380994,0.067668246
"Age[20,60)",0.158898239,0.091494532
"Age[20,60)",0.151929465,0.084002517
"Age[20,60)",0.173566364,0.10430922
"Age[20,60)",0.132058599,0.09537496
"Age[20,60)",0.157492107,0.086241774
"Age[20,60)",0.145312455,0.062310287
"Age[20,60)",0.138027751,0.068015785
"Age[20,60)",0.131818602,0.077263179
"Age[20,60)",0.130514051,0.092355732
"Age[20,60)",0.138685421,0.076115643
"Age[20,60)",0.143630334,0.07949561
"Age[20,60)",0.133132812,0.09820023
"Age[20,60)",0.158885637,0.09751914
"Age[20,60)",0.127586935,0.08260318
"Age[20,60)",0.140916922,0.110562127
"Age[20,60)",0.132204125,0.056432295
"Age[20,60)",0.155227934,0.088626895
"Age[20,60)",0.124015065,0.082822517
"Age[20,60)",0.151098739,0.09489821
"Age[20,60)",0.160889423,0.1035893
"Age[20,60)",0.138956335,0.078988136
"Age[20,60)",0.131408915,0.084012705
"Age[20,60)",0.139552771,0.091241162
"Age[20,60)",0.13834291,0.061143799
"Age[20,60)",0.157508919,0.104006593
"Age[20,60)",0.14051466,0.076863291
"Age[20,60)",0.133321848,0.05919766
"Age[20,60)",0.137739258,0.064953577
"Age[20,60)",0.1362292,0.085233282
"Age[20,60)",0.127902947,0.070945973
"Age[20,60)",0.134601133,0.084581994
"Age[20,60)",0.171705583,0.134139108
"Age[20,60)",0.150698731,0.102134196
"Age[20,60)",0.148183505,0.095618271
"Age[20,60)",0.109922676,0.103370087
"Age[20,60)",0.141191663,0.076256718
"Age[20,60)",0.168509408,0.105284407
"Age[20,60)",0.150223537,0.091626263
"Age[20,60)",0.144037551,0.082835107
"Age[20,60)",0.147690158,0.091683297
"Age[20,60)",0.148336259,0.078153623
"Age[20,60)",0.147904071,0.062779539
"Age[20,60)",0.119741068,0.053392698
"Age[20,60)",0.124353279,0.075746175
"Age[20,60)",0.161350147,0.121179442
"Age[20,60)",0.160305486,0.124807329
"Age[20,60)",0.131956339,0.084949151
"Age[20,60)",0.152510622,0.112296227
"Age[20,60)",0.137973634,0.096089119
"Age[20,60)",0.125622729,0.065927439
"Age[20,60)",0.164368607,0.108671035
"Age[20,60)",0.139686981,0.10351367
"Age[20,60)",0.155240049,0.092294269
"Age[20,60)",0.152353233,0.065850621
"Age[20,60)",0.151403786,0.098628236
"Age[20,60)",0.143327328,0.105479528
"Age[20,60)",0.165164288,0.138380524
"Age[20,60)",0.143396839,0.086872799
"Age[20,60)",0.129483017,0.062946497
"Age[20,60)",0.127337853,0.074783989
"Age[20,60)",0.155022421,0.106397551
"Age[20,60)",0.128843595,0.088339993
"Age[20,60)",0.162617237,0.110247058
"Age[20,60)",0.129908251,0.0800309
"Age[20,60)",0.131758493,0.102135496
"Age[20,60)",0.140056173,0.101960372
"Age[20,60)",0.130866681,0.09753516
"Age[20,60)",0.145660233,0.085476205
"Age[20,60)",0.141533555,0.103832996
"Age[20,60)",0.159740026,0.098960973
"Age[20,60)",0.147962396,0.08632444
"Age[20,60)",0.130819618,0.093602848
"Age[20,60)",0.127669197,0.095671943
"Age[20,60)",0.140601479,0.095749195
"Age[20,60)",0.141971268,0.092569497
"Age[20,60)",0.138795848,0.095388114
"Age[20,60)",0.136700828,0.070140708
"Age[20,60)",0.136485733,0.090719537
"Age[20,60)",0.143501842,0.097767511
"Age[20,60)",0.108243002,0.030883298
"Age[20,60)",0.129930808,0.075606861
"Age[20,60)",0.144701418,0.105633643
"Age[20,60)",0.12541408,0.087774327
"Age[20,60)",0.155985825,0.110848768
"Age[20,60)",0.146562701,0.109719581
"Age[20,60)",0.127811289,0.064286096
"Age[20,60)",0.158734217,0.097828701
"Age[20,60)",0.155526039,0.092610453
"Age[20,60)",0.12796598,0.077659627
"Age[20,60)",0.126557851,0.047750472
"Age[20,60)",0.103300791,0.03015789
"Age[20,60)",0.149554751,0.086565991
"Age[20,60)",0.177491087,0.089615249
"Age[20,60)",0.139720132,0.095400195
"Age[20,60)",0.144201897,0.08475315
"Age[20,60)",0.159527245,0.09167606
"Age[20,60)",0.156249141,0.080061551
"Age[20,60)",0.148914685,0.073555243
"Age[20,60)",0.14970834,0.084555469
"Age[20,60)",0.120456155,0.065965986
"Age[20,60)",0.166257721,0.126521999
"Age[20,60)",0.155158848,0.096671143
"Age[20,60)",0.136554497,0.095091912
"Age[20,60)",0.130751677,0.094191468
"Age[20,60)",0.162446784,0.072999541
"Age[20,60)",0.134721759,0.087449756
"Age[20,60)",0.163959228,0.094826385
"Age[20,60)",0.14679378,0.095947092
"Age[20,60)",0.122380398,0.085961103
"Age[20,60)",0.145063607,0.09122536
"Age[20,60)",0.159363829,0.106604874
"Age[20,60)",0.132953725,0.104478635
"Age[20,60)",0.144668553,0.121317566
"Age[20,60)",0.100488669,0.071889619
"Age[20,60)",0.127964903,0.083275017
"Age[20,60)",0.148420926,0.076131745
"Age[20,60)",0.14383472,0.097721602
"Age[20,60)",0.142535151,0.084036431
"Age[20,60)",0.142388085,0.093818917
"Age[20,60)",0.136793762,0.077816299
"Age[20,60)",0.102370417,0.068690906
"Age[20,60)",0.162563023,0.128195383
"Age[20,60)",0.153165096,0.083892697
"Age[20,60)",0.13909232,0.071171516
"Age[20,60)",0.131781609,0.090167496
"Age[20,60)",0.143557475,0.097519664
"Age[20,60)",0.135098676,0.091072807
"Age[20,60)",0.141481448,0.082698864
"Age[20,60)",0.144565231,0.0731358
"Age[20,60)",0.142934851,0.073811179
"Age[20,60)",0.167823286,0.116820363
"Age[20,60)",0.142273351,0.095058872
"Age[20,60)",0.136908509,0.08784059
"Age[20,60)",0.144497538,0.087984419
"Age[20,60)",0.13893091,0.095037338
"Age[20,60)",0.134942099,0.089578666
"Age[20,60)",0.108390464,0.063741352
"Age[20,60)",0.1261911,0.088031453
"Age[20,60)",0.162718656,0.123697611
"Age[20,60)",0.134167794,0.088605088
"Age[20,60)",0.124210013,0.098850042
"Age[20,60)",0.153074262,0.111897615
"Age[20,60)",0.135299657,0.115602266
"Age[20,60)",0.135076425,0.095566391
"Age[20,60)",0.093172069,0.085988708
"Age[20,60)",0.146247311,0.103816295
"Age[20,60)",0.147368907,0.098441107
"Age[20,60)",0.11885056,0.088734624
"Age[20,60)",0.151690185,0.09769438
"Age[20,60)",0.137064841,0.099936126
"Age[20,60)",0.115029787,0.052081358
"Age[20,60)",0.125403593,0.063273137
"Age[20,60)",0.146680806,0.094519112
"Age[20,60)",0.142471532,0.095917426
"Age[20,60)",0.156962391,0.075000322
"Age[20,60)",0.174780886,0.147103606
"Age[20,60)",0.137229249,0.074534205
"Age[20,60)",0.118759838,0.079236276
"Age[20,60)",0.15602272,0.073272508
"Age[20,60)",0.123990496,0.066509127
"Age[20,60)",0.128853099,0.073688092
"Age[20,60)",0.150102072,0.075358226
"Age[20,60)",0.101897691,0.068361889
"Age[20,60)",0.140868947,0.082439662
"Age[20,60)",0.153410102,0.107860321
"Age[20,60)",0.128461924,0.071345184
"Age[20,60)",0.157378594,0.107506296
"Age[20,60)",0.159874549,0.088906856
"Age[20,60)",0.122741735,0.090683693
"Age[20,60)",0.123398023,0.063238946
"Age[20,60)",0.150835825,0.106332469
"Age[20,60)",0.140460504,0.097432989
"Age[20,60)",0.13103728,0.079956238
"Age[20,60)",0.160741055,0.087060003
"Age[20,60)",0.140317619,0.08871185
"Age[20,60)",0.140780457,0.086900879
"Age[20,60)",0.158994872,0.079888104
"Age[20,60)",0.14557403,0.096205373
"Age[20,60)",0.145342775,0.088055891
"Age[20,60)",0.152878897,0.090546599
"Age[20,60)",0.14587987,0.103961
"Age[20,60)",0.157809892,0.104516819
"Age[20,60)",0.146673072,0.072880197
"Age[20,60)",0.159705974,0.079752087
"Age[20,60)",0.115466953,0.06871876
"Age[20,60)",0.097077766,0.066530214
"Age[20,60)",0.156842212,0.084756121
"Age[20,60)",0.153202117,0.095868347
"Age[20,60)",0.129468302,0.095176468
"Age[20,60)",0.149534804,0.090315812
"Age[20,60)",0.094246068,0.058542211
"Age[20,60)",0.163969315,0.108528984
"Age[20,60)",0.151357393,0.07968352
"Age[20,60)",0.136268662,0.093519535
"Age[20,60)",0.127170766,0.071287308
"Age[20,60)",0.183360799,0.128467459
"Age[20,60)",0.14877537,0.093012732
"Age[20,60)",0.142119617,0.074930512
"Age[20,60)",0.139574858,0.084805457
"Age[20,60)",0.135458432,0.073258013
"Age[20,60)",0.13943908,0.105080544
"Age[20,60)",0.154434132,0.109761004
"Age[20,60)",0.158442565,0.092706479
"Age[20,60)",0.143752353,0.080801146
"Age[20,60)",0.14829573,0.098418504
"Age[20,60)",0.141359359,0.070544924
"Age[20,60)",0.152641793,0.075772555
"Age[20,60)",0.134357125,0.085101251
"Age[20,60)",0.130578598,0.08779226
"Age[20,60)",0.148956535,0.10807319
"Age[20,60)",0.15013167,0.124406544
"Age[20,60)",0.124215725,0.082326771
"Age[20,60)",0.147738722,0.108830766
"Age[20,60)",0.134389469,0.118528355
"Age[20,60)",0.154378042,0.112239686
"Age[20,60)",0.129399782,0.048413001
"Age[20,60)",0.147000109,0.10656783
"Age[20,60)",0.141779523,0.065326239
"Age[20,60)",0.154688706,0.096005524
"Age[20,60)",0.115905342,0.048595293
